Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x1				1.000000				1.0			Tak
x2				1.000000				1.0			Tak
x3				0.000000				0.0			Tak
x4				0.000000				0.0			Tak
x5				1.000000				0.0			Nie
x6				1.000000				0.0			Nie
x7				1.000000				1.0			Tak
x8				0.000000				0.0			Tak
x9				0.000000				0.0			Tak
x10				0.000000				0.0			Tak
x11				0.000000				0.0			Tak
x12				1.000000				0.0			Nie
x13				0.000000				0.0			Tak
x14				0.000000				0.0			Tak
x15				1.000000				1.0			Tak
x16				0.000000				0.0			Tak
x17				1.000000				0.0			Nie
x18				1.000000				1.0			Tak
x19				1.000000				1.0			Tak
x20				0.000000				0.0			Tak
x21				0.000000				0.0			Tak
x22				0.000000				0.0			Tak
x23				1.000000				1.0			Tak
x24				1.000000				1.0			Tak
x25				1.000000				0.0			Nie
x26				1.000000				1.0			Tak
x27				1.000000				1.0			Tak
x28				1.000000				0.0			Nie
x29				0.000000				0.0			Tak
x30				1.000000				0.0			Nie
x31				0.000000				0.0			Tak
x32				0.000000				0.0			Tak
x33				1.000000				0.0			Nie
x34				0.000000				0.0			Tak
x35				0.000000				0.0			Tak
x36				0.000000				0.0			Tak
x37				0.000000				0.0			Tak
x38				0.000000				0.0			Tak
x39				1.000000				0.0			Nie
x40				0.000000				0.0			Tak
x41				1.000000				1.0			Tak
x42				0.000000				0.0			Tak
x43				1.000000				1.0			Tak
x44				0.000000				0.0			Tak
x45				0.000000				0.0			Tak
x46				0.000000				0.0			Tak
x47				0.000000				0.0			Tak
x48				1.000000				0.0			Nie
x49				1.000000				0.0			Nie
x50				0.000000				0.0			Tak
x51				1.000000				1.0			Tak
x52				1.000000				0.0			Nie
x53				0.000000				0.0			Tak
x54				0.000000				0.0			Tak
x55				0.000000				0.0			Tak
x56				1.000000				0.0			Nie
x57				0.000000				0.0			Tak
x58				0.000000				0.0			Tak
x59				0.000000				0.0			Tak
x60				0.000000				0.0			Tak
x61				1.000000				1.0			Tak
x62				0.000000				0.0			Tak
x63				0.000000				0.0			Tak
x64				0.000000				0.0			Tak
x65				0.000000				0.0			Tak
x66				0.000000				0.0			Tak
x67				0.000000				0.0			Tak
x68				1.000000				1.0			Tak
x69				1.000000				1.0			Tak
x70				1.000000				1.0			Tak
x71				1.000000				1.0			Tak
x72				0.000000				0.0			Tak
x73				1.000000				0.0			Nie
x74				0.000000				0.0			Tak
x75				1.000000				0.0			Nie
x76				0.000000				0.0			Tak
x77				1.000000				1.0			Tak
x78				0.000000				0.0			Tak
x79				0.000000				0.0			Tak
x80				0.000000				0.0			Tak
x81				0.000000				0.0			Tak
x82				1.000000				1.0			Tak
x83				1.000000				1.0			Tak
x84				0.000000				0.0			Tak
x85				0.000000				0.0			Tak
x86				1.000000				1.0			Tak
x87				0.000000				0.0			Tak
x88				1.000000				1.0			Tak
x89				0.000000				0.0			Tak
x90				0.000000				0.0			Tak
x91				0.000000				0.0			Tak
x92				1.000000				1.0			Tak
x93				0.000000				0.0			Tak
x94				0.000000				0.0			Tak
x95				1.000000				1.0			Tak
x96				0.000000				0.0			Tak
x97				0.000000				0.0			Tak
x98				0.000000				0.0			Tak
x99				0.000000				0.0			Tak
x100				0.000000				0.0			Tak
x101				1.000000				1.0			Tak
x102				0.000000				0.0			Tak
x103				0.000000				0.0			Tak
x104				1.000000				1.0			Tak
x105				0.000000				0.0			Tak
x106				0.000000				0.0			Tak
x107				0.000000				0.0			Tak
x108				0.000000				0.0			Tak
x109				1.000000				0.0			Nie
x110				1.000000				1.0			Tak
x111				0.000000				0.0			Tak
x112				1.000000				0.0			Nie
x113				0.000000				0.0			Tak
x114				0.000000				0.0			Tak
x115				0.000000				0.0			Tak
x116				1.000000				1.0			Tak
x117				0.000000				1.0			Nie
