Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x1				0.000000				0.0			Tak
x2				0.000000				0.0			Tak
x3				0.000000				0.0			Tak
x4				0.000000				0.0			Tak
x5				1.000000				1.0			Tak
x6				1.000000				0.0			Nie
x7				0.000000				0.0			Tak
x8				1.000000				1.0			Tak
x9				1.000000				1.0			Tak
x10				1.000000				1.0			Tak
x11				0.000000				0.0			Tak
x12				0.000000				0.0			Tak
x13				1.000000				1.0			Tak
x14				0.000000				0.0			Tak
x15				1.000000				1.0			Tak
x16				1.000000				1.0			Tak
x17				0.000000				0.0			Tak
x18				0.000000				0.0			Tak
x19				1.000000				1.0			Tak
x20				1.000000				1.0			Tak
x21				0.000000				0.0			Tak
x22				0.000000				0.0			Tak
x23				0.000000				1.0			Nie
x24				0.000000				0.0			Tak
x25				0.000000				0.0			Tak
x26				0.000000				0.0			Tak
x27				0.000000				0.0			Tak
x28				1.000000				0.0			Nie
x29				1.000000				1.0			Tak
x30				1.000000				1.0			Tak
x31				1.000000				0.0			Nie
x32				0.000000				0.0			Tak
x33				0.000000				0.0			Tak
x34				1.000000				1.0			Tak
x35				0.000000				0.0			Tak
x36				0.000000				0.0			Tak
x37				1.000000				0.0			Nie
x38				0.000000				0.0			Tak
x39				1.000000				1.0			Tak
x40				1.000000				0.0			Nie
x41				0.000000				0.0			Tak
x42				1.000000				0.0			Nie
x43				1.000000				0.0			Nie
x44				1.000000				1.0			Tak
x45				1.000000				1.0			Tak
x46				1.000000				1.0			Tak
x47				0.000000				0.0			Tak
x48				0.000000				0.0			Tak
x49				1.000000				1.0			Tak
x50				1.000000				1.0			Tak
x51				0.000000				0.0			Tak
x52				0.000000				0.0			Tak
x53				0.000000				0.0			Tak
x54				0.000000				0.0			Tak
x55				0.000000				0.0			Tak
x56				0.000000				0.0			Tak
x57				0.000000				0.0			Tak
x58				1.000000				1.0			Tak
x59				0.000000				0.0			Tak
x60				1.000000				0.0			Nie
x61				0.000000				0.0			Tak
x62				0.000000				0.0			Tak
x63				0.000000				0.0			Tak
x64				0.000000				0.0			Tak
x65				1.000000				1.0			Tak
x66				0.000000				0.0			Tak
x67				0.000000				0.0			Tak
x68				1.000000				0.0			Nie
x69				0.000000				0.0			Tak
x70				1.000000				1.0			Tak
x71				1.000000				1.0			Tak
x72				1.000000				1.0			Tak
x73				0.000000				0.0			Tak
x74				0.000000				0.0			Tak
x75				1.000000				1.0			Tak
x76				0.000000				0.0			Tak
x77				0.000000				0.0			Tak
x78				1.000000				1.0			Tak
x79				1.000000				1.0			Tak
x80				0.000000				0.0			Tak
x81				0.000000				0.0			Tak
x82				1.000000				0.0			Nie
x83				1.000000				1.0			Tak
x84				1.000000				1.0			Tak
x85				1.000000				1.0			Tak
x86				1.000000				0.0			Nie
x87				1.000000				0.0			Nie
x88				0.000000				0.0			Tak
x89				0.000000				0.0			Tak
x90				1.000000				0.0			Nie
x91				1.000000				1.0			Tak
x92				0.000000				0.0			Tak
x93				0.000000				0.0			Tak
x94				1.000000				0.0			Nie
x95				0.000000				1.0			Nie
x96				1.000000				1.0			Tak
x97				0.000000				0.0			Tak
