Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x1				0.000000				0.0			Tak
x2				0.000000				0.0			Tak
x3				0.000000				0.0			Tak
x4				0.000000				0.0			Tak
x5				0.000000				0.0			Tak
x6				1.000000				0.0			Nie
x7				1.000000				0.0			Nie
x8				0.000000				0.0			Tak
x9				0.000000				0.0			Tak
x10				1.000000				1.0			Tak
x11				0.000000				0.0			Tak
x12				1.000000				1.0			Tak
x13				0.000000				0.0			Tak
x14				1.000000				0.0			Nie
x15				0.000000				0.0			Tak
x16				1.000000				1.0			Tak
x17				0.000000				0.0			Tak
x18				0.000000				0.0			Tak
x19				1.000000				0.0			Nie
x20				1.000000				0.0			Nie
x21				1.000000				0.0			Nie
x22				1.000000				1.0			Tak
x23				0.000000				0.0			Tak
x24				0.000000				0.0			Tak
x25				1.000000				1.0			Tak
x26				1.000000				0.0			Nie
x27				0.000000				1.0			Nie
x28				1.000000				1.0			Tak
x29				1.000000				1.0			Tak
x30				0.000000				0.0			Tak
x31				1.000000				1.0			Tak
x32				0.000000				0.0			Tak
x33				0.000000				0.0			Tak
x34				0.000000				0.0			Tak
x35				0.000000				0.0			Tak
x36				0.000000				0.0			Tak
x37				1.000000				1.0			Tak
x38				1.000000				1.0			Tak
x39				1.000000				0.0			Nie
x40				1.000000				1.0			Tak
x41				1.000000				0.0			Nie
x42				1.000000				1.0			Tak
x43				1.000000				1.0			Tak
x44				1.000000				1.0			Tak
x45				1.000000				0.0			Nie
x46				1.000000				0.0			Nie
x47				0.000000				0.0			Tak
x48				0.000000				0.0			Tak
x49				0.000000				0.0			Tak
x50				0.000000				0.0			Tak
x51				1.000000				1.0			Tak
x52				1.000000				0.0			Nie
x53				1.000000				1.0			Tak
x54				0.000000				0.0			Tak
x55				0.000000				0.0			Tak
x56				1.000000				0.0			Nie
x57				0.000000				0.0			Tak
x58				1.000000				1.0			Tak
x59				0.000000				0.0			Tak
x60				1.000000				1.0			Tak
x61				1.000000				1.0			Tak
x62				0.000000				0.0			Tak
x63				0.000000				0.0			Tak
x64				0.000000				0.0			Tak
x65				0.000000				0.0			Tak
x66				0.000000				0.0			Tak
x67				0.000000				0.0			Tak
x68				1.000000				1.0			Tak
x69				0.000000				0.0			Tak
x70				0.000000				0.0			Tak
x71				1.000000				1.0			Tak
x72				1.000000				1.0			Tak
x73				0.000000				0.0			Tak
x74				0.000000				0.0			Tak
x75				1.000000				0.0			Nie
x76				0.000000				0.0			Tak
x77				0.000000				0.0			Tak
x78				0.000000				0.0			Tak
x79				1.000000				1.0			Tak
x80				1.000000				0.0			Nie
x81				1.000000				1.0			Tak
x82				1.000000				1.0			Tak
x83				1.000000				1.0			Tak
x84				0.000000				0.0			Tak
x85				1.000000				0.0			Nie
x86				0.000000				0.0			Tak
x87				1.000000				0.0			Nie
x88				0.000000				0.0			Tak
x89				0.000000				1.0			Nie
x90				0.000000				0.0			Tak
x91				0.000000				0.0			Tak
x92				1.000000				0.0			Nie
x93				0.000000				0.0			Tak
x94				0.000000				0.0			Tak
x95				0.000000				0.0			Tak
x96				0.000000				0.0			Tak
x97				0.000000				0.0			Tak
