Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x1				1.000000				1.0			Tak
x2				1.000000				1.0			Tak
x3				0.000000				1.0			Nie
x4				0.000000				0.0			Tak
x5				1.000000				1.0			Tak
x6				0.000000				0.0			Tak
x7				0.000000				0.0			Tak
x8				1.000000				1.0			Tak
x9				0.000000				0.0			Tak
x10				0.000000				0.0			Tak
x11				1.000000				1.0			Tak
x12				1.000000				1.0			Tak
x13				1.000000				1.0			Tak
x14				1.000000				0.0			Nie
x15				0.000000				0.0			Tak
x16				0.000000				0.0			Tak
x17				0.000000				0.0			Tak
x18				0.000000				0.0			Tak
x19				1.000000				1.0			Tak
x20				1.000000				1.0			Tak
x21				0.000000				0.0			Tak
x22				0.000000				0.0			Tak
x23				0.000000				0.0			Tak
x24				1.000000				1.0			Tak
x25				1.000000				1.0			Tak
x26				1.000000				0.0			Nie
x27				0.000000				0.0			Tak
x28				1.000000				1.0			Tak
x29				1.000000				0.0			Nie
x30				0.000000				0.0			Tak
x31				0.000000				0.0			Tak
x32				0.000000				0.0			Tak
x33				0.000000				0.0			Tak
x34				0.000000				0.0			Tak
x35				1.000000				0.0			Nie
x36				1.000000				1.0			Tak
x37				1.000000				0.0			Nie
x38				0.000000				0.0			Tak
x39				1.000000				0.0			Nie
x40				1.000000				1.0			Tak
x41				0.000000				0.0			Tak
x42				1.000000				1.0			Tak
x43				1.000000				1.0			Tak
x44				1.000000				1.0			Tak
x45				1.000000				1.0			Tak
x46				1.000000				1.0			Tak
x47				0.000000				0.0			Tak
x48				0.000000				0.0			Tak
x49				0.000000				0.0			Tak
x50				1.000000				1.0			Tak
x51				0.000000				0.0			Tak
x52				1.000000				1.0			Tak
x53				0.000000				0.0			Tak
x54				0.000000				0.0			Tak
x55				0.000000				0.0			Tak
x56				1.000000				1.0			Tak
x57				1.000000				0.0			Nie
x58				1.000000				1.0			Tak
x59				0.000000				0.0			Tak
x60				0.000000				0.0			Tak
x61				0.000000				0.0			Tak
x62				0.000000				0.0			Tak
x63				0.000000				0.0			Tak
x64				1.000000				1.0			Tak
x65				0.000000				0.0			Tak
x66				0.000000				0.0			Tak
x67				0.000000				0.0			Tak
x68				0.000000				0.0			Tak
x69				0.000000				0.0			Tak
x70				1.000000				0.0			Nie
x71				0.000000				0.0			Tak
x72				0.000000				0.0			Tak
x73				1.000000				1.0			Tak
x74				0.000000				0.0			Tak
x75				1.000000				1.0			Tak
x76				0.000000				0.0			Tak
x77				0.000000				0.0			Tak
x78				1.000000				1.0			Tak
x79				1.000000				1.0			Tak
x80				0.000000				0.0			Tak
x81				1.000000				0.0			Nie
x82				1.000000				1.0			Tak
x83				1.000000				1.0			Tak
x84				1.000000				1.0			Tak
x85				0.000000				0.0			Tak
x86				0.000000				0.0			Tak
x87				0.000000				0.0			Tak
x88				1.000000				1.0			Tak
x89				0.000000				0.0			Tak
x90				0.000000				0.0			Tak
x91				0.000000				0.0			Tak
x92				1.000000				1.0			Tak
x93				0.000000				0.0			Tak
x94				0.000000				0.0			Tak
x95				0.000000				0.0			Tak
x96				1.000000				0.0			Nie
x97				0.000000				0.0			Tak
x98				1.000000				1.0			Tak
x99				0.000000				0.0			Tak
x100				0.000000				0.0			Tak
x101				0.000000				0.0			Tak
x102				0.000000				0.0			Tak
x103				0.000000				1.0			Nie
x104				1.000000				1.0			Tak
x105				0.000000				0.0			Tak
x106				1.000000				1.0			Tak
x107				1.000000				1.0			Tak
x108				1.000000				1.0			Tak
x109				1.000000				0.0			Nie
x110				0.000000				0.0			Tak
x111				0.000000				0.0			Tak
x112				0.000000				0.0			Tak
x113				1.000000				0.0			Nie
x114				1.000000				1.0			Tak
x115				0.000000				0.0			Tak
x116				0.000000				0.0			Tak
x117				1.000000				1.0			Tak
