Obiekt tst		Ukryta decyzja eksperta		Decyzja naszego klasyfikatora		Poprawnie?
-------------------------------------------------------------------------------------------------------------
x1				1.000000				1.0			Tak
x2				1.000000				0.0			Nie
x3				0.000000				0.0			Tak
x4				0.000000				0.0			Tak
x5				0.000000				0.0			Tak
x6				1.000000				1.0			Tak
x7				1.000000				1.0			Tak
x8				1.000000				1.0			Tak
x9				0.000000				0.0			Tak
x10				0.000000				0.0			Tak
x11				0.000000				0.0			Tak
x12				1.000000				0.0			Nie
x13				0.000000				0.0			Tak
x14				0.000000				1.0			Nie
x15				1.000000				1.0			Tak
x16				1.000000				1.0			Tak
x17				1.000000				0.0			Nie
x18				0.000000				0.0			Tak
x19				0.000000				0.0			Tak
x20				1.000000				1.0			Tak
x21				1.000000				0.0			Nie
x22				1.000000				0.0			Nie
x23				0.000000				0.0			Tak
x24				1.000000				1.0			Tak
x25				0.000000				0.0			Tak
x26				1.000000				1.0			Tak
x27				1.000000				0.0			Nie
x28				0.000000				0.0			Tak
x29				0.000000				0.0			Tak
x30				0.000000				0.0			Tak
x31				1.000000				1.0			Tak
x32				1.000000				0.0			Nie
x33				1.000000				1.0			Tak
x34				0.000000				1.0			Nie
x35				1.000000				1.0			Tak
x36				0.000000				0.0			Tak
x37				1.000000				0.0			Nie
x38				1.000000				1.0			Tak
x39				0.000000				0.0			Tak
x40				0.000000				1.0			Nie
x41				0.000000				0.0			Tak
x42				0.000000				1.0			Nie
x43				0.000000				1.0			Nie
x44				1.000000				1.0			Tak
x45				0.000000				0.0			Tak
x46				1.000000				1.0			Tak
x47				0.000000				0.0			Tak
x48				0.000000				0.0			Tak
x49				1.000000				1.0			Tak
x50				1.000000				1.0			Tak
x51				1.000000				0.0			Nie
x52				1.000000				0.0			Nie
x53				0.000000				0.0			Tak
x54				0.000000				0.0			Tak
x55				0.000000				0.0			Tak
x56				1.000000				1.0			Tak
x57				0.000000				0.0			Tak
x58				1.000000				1.0			Tak
x59				1.000000				1.0			Tak
x60				0.000000				0.0			Tak
x61				0.000000				0.0			Tak
x62				0.000000				0.0			Tak
x63				0.000000				0.0			Tak
x64				0.000000				0.0			Tak
x65				1.000000				1.0			Tak
